CYANAMOUSS|Cyanamouss - 10+5+10|Le cyanamouss assure une fertilisation équilibrée des gazons, il redresse le pH des sols acides et favorise la disparition de la mousse. Application une fois par an (2 à 3 semaines avant la reprise de la végétation ou en automne) par temps frais et humide (entre 5 et 18°C).  Lire la notice.<br><br>50 sacs/palette.|Engrais chimiques RenameClassement2 49|3|../img/import/divers/cyanamouss.jpg|NON
COMPOBLAUKORNCLASS|Blaukorn Classic 12-8-16 + 3MgO - Compo|Engrais pauvre en chlore à action rapide et effet starter important. Utilisation en jardin ornemental et le potager.  Blaukorn se dissout facilement en cas de contact avec l'humidité du sol. Période d'application de mars à septembre. Dose fonction des cultures. Enfouir la fumure de fond environ 2 semaines avant le semis ou la plantation. La fumure complémentaire ne peut pas s'effectuer sur plantes mouillées par la pluie, la rosée ou l'arrosage.<br> <br> <br><a target='frmPDF' href='/documents/blaukorn.pdf'>Description détaillée (format pdf)</a>|Engrais chimiques RenameClassement2 49|3|../img/import/compo/blaukorn_classic.jpg|OUI
COMPOPATENTKALI|Patentkali 0-0-27 + 11MgO - Compo|Lengrais simple potassique contenant également du sel de magnésium.<br><br>Avantages:<br><br>La potasse augmente la résistance au froid et aux maladies cryptogamiques pendant lhiver.<br><br>Les parois cellulaires des plantes de graminées sont renforcées ; on obtient ainsi une meilleure qualité de lherbe et une meilleure résistance au piétinement des graminées.<br><br>Il limite la transpiration, ce qui entraîne une meilleure résistance du gazon à la sécheresse.<br><br>Il améliore la photosynthèse et facilite lutilisation de lAzote minéral.<br><br>Le magnésium est lélément-clé pour assurer une coloration bien verte du gazon et il favorise la formation de réserves pour la plante.<br><br>Le soufre est important pour la synthèse des protéines et enzymes. En outre, un traitement au soufre peut corriger le pH, afin dobtenir une valeur idéale de celui-ci pour les gazons.<br><br>Grâce à la granulation fine, les granulés pénètrent rapidement les tapis herbeux, même sils sont bien fermés pour atteindre les racines des graminées.<br><br>Dose recommandée : 2-3 kg/are en avril mai pour une action sur la couleur et début de l'été pour la sécheresse. <br> <br><a target='frmPDF' href='/documents/patentkali_gazon.pdf'>Description détaillée (format pdf)</a>|Engrais chimiques RenameClassement2 49|3|../img/import/compo/patentkali.jpg|OUI
TRADECORPFE5KG|Tradecorp Fer - engrais foliaire|Tradecorp Fe est un produit microgranulé à base de Fer 100% chélaté par EDTA et soluble dans l'eau pour la nutrition des cultures.  Le Fe est le partenaire idéal par voie foliaire pour la correction de la chlorose ferrique.  Il est assimilé rapidement par le feuillage où il agit comme un stabilisateur de croissance.  Il favorise aussi la destruction des mousses dans les gazons.  Ne tache pas. Contient 13,2 % de fer.  La dose d'utilisation est de 20 g/100 m².<br> <br> <br><a target='frmPDF' href='/documents/chelates.pdf'>Description détaillée (format pdf)</a>|Engrais chélatés et foliaires RenameClassement2 88|3|../img/import/tradecorp/fe.jpg|NON
DCMSURFINIA2.5L|Surfinias 5-4-7 + oligo-éléments||Engrais liquides RenameClassement2 57|3|../img/import/dcm/surfinia.jpg|NON
DCMFLEURISSURBAIN|Fleurissement urbain 5-4-7 + oligo-éléments||Engrais liquides RenameClassement2 57|3|../img/import/dcm/fleurissement.jpg|NON
GAZSPORTA|Sporta - Advanta|Mélange donnant un gazon solide, rapidement installé et idéal pour laménagement de terrains de jeux.  Il se compose de ray-grass anglais, de fétuque rouge traçante et de pâturin des prés. La densité de semis est de 2 à 2,5 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/sporta.jpg|NON
GAZSUPERSPORTHD10KG|Super Sporta - Advanta|Ce mélange se compose de variétés plus résistantes que celles du Sporta.  Il présente un grand nombre d'avantages : installation très rapide grâce à la présence de ray-grass anglais type gazon et tapis dense grâce aux variétés de fétuque rouge et de pâturin des prés.  Il convient pour tous les sols et est assez polyvalent : gazon privé, sursemis, terrains industriels.  Il est aussi disponible avec Headstart, pour favoriser la germination et la levée. La densité de semis est de 2 à 2,5 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/supersporta.jpg|NON
GAZRENOVA10KG|Renova avec Headstart - Advanta (pour la rénovation)|Ce mélange est recommandé pour une rénovation rapide de tous les gazons abîmés et/ou éclaircis, par exemple après une scarification ou pour rajeunir un ancien gazon. Le Headstart donne un système radiculaire plus volumineux et plus sain.  Les semences traitées ont une meilleure germination (jusqu'à 20% en plus) et une meilleure levée ( 3 à 4 jours plus précoce) .  Le gazon est aussi plus résistant aux maladies et à la sécheresse. La densité de semis est de 1,5 à 2,5 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/renova.jpg|NON
GAZVERSAILLE10KG|Versailles - Advanta|Gazon dornement de nouvelle génération pour un résultat parfait. Installation rapide même en conditions difficiles. Il convient bien pour la tonte mulching. Avec Headstart pour favoriser la germination et la levée. La densité de semis est de 2 à 2,5 kg/are.<br>|Semences de gazon RenameClassement2 71|3|../img/import/advanta/versaille.jpg|NON
GAZPRESTO10KG|Presto avec Headstart - Advanta|Gazon dagrément et de sport qui convient très bien pour les gazons privés mais aussi dans les parcs.  Il allie une très bonne résistance au piétinement et aux maladies.  S'adapte à tous les types de sols. La densité de semis est de 2 à 3 kg/are.<br>|Semences de gazon RenameClassement2 71|3|../img/import/advanta/presto.jpg|NON
GAZPARASOL10KG|Parasol - Advanta (pour les zones ombragées)|Parasol est spécialement mis au point pour les zones ombragées.  Il faut veiller à ne pas tondre trop bas, ni trop souvent et à assurer un entretien optimum du gazon.  Ainsi, celui-ci restera dense, la mousse et les mauvaises herbes n'auront aucune chance de s'installer. La densité de semis est de 2,5 à 3 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/parasol.jpg|NON
GAZBELSPORTHD10KG|Belsport 7 - Advanta (pour les terrains de sport)|Belsport 7 est le mélange de graminées le plus indiqué pour les terrains de sport.  Ses qualités sont multiples : excellente rapidité d'établissement, solide - supporte bien le piétinement intensif et capacité de récupération remarquable pendant l'hiver. La densité de semis est de 1,2 à 2 kg/are. Il est disponible avec Headstart, pour favoriser la germination et la levée.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/tyfoon.jpg|NON
GAZEXTENSO10KG|Extenso - Advanta (pour les sols sablonneux)|Ce mélange gazon est composé despèces et de variétés à croissance très lente.  Il est très fin et pousse sur tous les types de sol, même les sols secs et sablonneux.  Ce mélange permet aussi de diminuer les frais d'entretien car il a une croissance lente donc moins de tontes.  Il convient à l'entretien extensif, aussi bien pour les particuliers que pour les espaces verts et l'industrie.  A entretien normal, Extenso est un gazon parfait d'ornement et il supporte bien l'ombre. <br><br>La densité de semis est de 2,5 à 3 kg/are. Avec Headstart pour favoriser la germination et la levée.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/extenso.jpg|NON
GAZBELPRE310KG|Belpré 3 avec Headstart- Advanta (pour les prairies)|Mélange destiné à la création de nouvelles prairies (sans trèfles).<br><br>Prairie à pâturer et à faucher (convient également pour le sursemis).  Ingestion maximale, qualité et tapis bien fermé.  Contient 70% de variétés tétraploïdes ainsi que des variétés diploïdes très productives.  <br><br>La densité de semis est de 0,5 à 1,5 kg/are.|Semences de gazon RenameClassement2 71|3||NON
GAZOFFSIDE10KG|Off-side - Advanta (entretien extensif)|Off-side est le mélange à entretien .  Il s'accomode de tous les types de sols et produit très peu de déchets.  Off-side convient parfaitement pour être mélangé avec des fleurs sauvages, il donnera alors un effet prairie fleurie. La densité de semis est de 2 à 2,5 kg/are, 0,5 kg/are en mélange avec des fleurs sauvages.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/offside.jpg|NON
GAZACTIVO15KG|Activo - DCM (sport et jeu)|Activo est un beau mélange .  Ces semences donneront une pelouse à fines feuilles d'une grande résistance, qui conservera toute sa beauté, même soumise aux piétinements intensifs des enfants et des animaux domestiques. Elle pousse rapidement de manière drue, réduisant le risque de mauvaises herbes. La densité de semis est de 2 à 3 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/dcm/dcmactivo.jpg|NON
GAZFLEURS|La Plaine Fleurie - Advanta (avec graminées)|Ce mélange contient 62% de graminées et 38% de fleurs cultivées. Il garde un bel aspect pendant plusieurs années (environ 5 ans).  Il est suffisamment compétitif avec les mauvaises herbes.  La hauteur du mélange se situe entre 50 cm et 1 m.<br><br> Avec 1 kg, vous ensemencez 3 ares de terrain.|Fleurs sauvages et cultivées RenameClassement2 59|3|../img/import/gazon/plainefleurie.jpg|NON
MAYA|Mélange Maya|Ce mélange contient 60% d'espèces méllifères.|Fleurs sauvages et cultivées RenameClassement2 59|3|../img/import/gazon/plainefleurie.jpg|OUI
ECOSEMFLEURCHAMP250|Fleurs des champs - Ecosem (uniquement des annuelles)|Mélange despèces sauvages pour embellir vos prairies, talus et rond-points.<br><br>Ce mélange très coloré est composé exclusivement de fleurs annuelles. La pérennité du mélange est de maximum 2 ans. La densité de semis recommandée est de 2,5 g/m². <br> <br><a target='frmPDF' href='/documents/ecosem.pdf'>Description détaillée (format pdf)</a>|Fleurs sauvages et cultivées RenameClassement2 59|3|../img/import/ecosem/fleurs_champs.jpg|NON
